individual,baseDate,branchID_16,branchID_26,branchID_222,ct,productID,r_info1_11,r_info1_113_276,r_info1_111_126,r_info3_1,r_info3_23,r_info3_4567,common_info1_0,mode,noStock,noDisplay,noSold
86,2006/1/17,0,0,1,520,74024,0,1,0,1,0,0,1,0,3,0,0
86,2006/1/17,0,0,1,520,74026,0,1,0,1,0,0,1,1,1,0,1
86,2006/1/17,0,0,1,520,74028,0,1,0,1,0,0,1,0,3,0,0
86,2006/1/17,0,0,1,520,74029,0,1,0,1,0,0,1,0,1,0,0
86,2006/1/17,0,0,1,520,74430,1,0,0,0,1,0,1,0,1,0,0
86,2006/1/17,0,0,1,520,74493,1,0,0,0,1,0,1,0,2,0,0
86,2006/1/17,0,0,1,520,74495,1,0,0,0,1,0,1,0,1,0,0
86,2006/1/17,0,0,1,520,74497,1,0,0,0,1,0,1,0,1,0,0
86,2006/1/17,0,0,1,520,75393,0,0,1,0,0,1,0,0,0,0,0
86,2006/1/17,0,0,1,520,75601,0,0,0,0,1,0,1,0,0,0,0
86,2006/1/17,0,0,1,520,76531,0,1,0,1,0,0,1,0,0,0,0
86,2006/1/17,0,0,1,520,76538,0,1,0,1,0,0,1,0,0,0,0
86,2006/1/17,0,0,1,520,77980,0,0,0,0,1,0,0,0,1,0,0
86,2006/1/17,0,0,1,520,78897,0,0,0,0,1,0,1,0,0,0,0
86,2006/1/17,0,0,1,520,79691,0,0,0,0,1,0,1,0,1,0,0
86,2006/1/17,0,0,1,520,79698,0,0,0,0,1,0,1,0,2,0,0
87,2006/1/17,0,0,1,520,213,0,0,1,0,1,0,0,0,0,0,0
87,2006/1/17,0,0,1,520,290,0,0,1,0,0,1,0,0,1,0,0
87,2006/1/17,0,0,1,520,6204,0,0,0,0,0,1,0,0,1,0,0
87,2006/1/17,0,0,1,520,6605,0,0,0,0,1,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,6713,0,0,1,0,0,1,0,0,1,0,0
87,2006/1/17,0,0,1,520,70565,1,0,0,0,1,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,70567,1,0,0,0,1,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,70620,0,1,0,1,0,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,70624,0,1,0,1,0,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,70626,0,1,0,1,0,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,70643,0,1,0,1,0,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,70645,0,1,0,1,0,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,70647,0,1,0,1,0,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,73053,0,0,0,0,0,1,0,0,1,0,0
87,2006/1/17,0,0,1,520,73798,0,0,1,0,0,1,0,0,0,0,0
87,2006/1/17,0,0,1,520,74020,0,1,0,1,0,0,1,0,2,0,0
87,2006/1/17,0,0,1,520,74021,0,1,0,1,0,0,1,0,2,0,0
87,2006/1/17,0,0,1,520,74022,0,1,0,1,0,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,74023,0,1,0,1,0,0,1,0,2,0,0
87,2006/1/17,0,0,1,520,74024,0,1,0,1,0,0,1,0,3,0,0
87,2006/1/17,0,0,1,520,74026,0,1,0,1,0,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,74028,0,1,0,1,0,0,1,0,3,0,0
87,2006/1/17,0,0,1,520,74029,0,1,0,1,0,0,1,1,1,0,1
87,2006/1/17,0,0,1,520,74430,1,0,0,0,1,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,74493,1,0,0,0,1,0,1,0,2,0,0
87,2006/1/17,0,0,1,520,74495,1,0,0,0,1,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,74497,1,0,0,0,1,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,75393,0,0,1,0,0,1,0,0,0,0,0
87,2006/1/17,0,0,1,520,75601,0,0,0,0,1,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,76531,0,1,0,1,0,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,76538,0,1,0,1,0,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,77980,0,0,0,0,1,0,0,0,1,0,0
87,2006/1/17,0,0,1,520,78897,0,0,0,0,1,0,1,0,0,0,0
87,2006/1/17,0,0,1,520,79691,0,0,0,0,1,0,1,0,1,0,0
87,2006/1/17,0,0,1,520,79698,0,0,0,0,1,0,1,0,2,0,0
88,2006/1/19,1,0,0,335,213,0,0,1,0,1,0,0,0,1,0,0
88,2006/1/19,1,0,0,335,290,0,0,1,0,0,1,0,0,0,0,0
88,2006/1/19,1,0,0,335,6204,0,0,0,0,0,1,0,0,1,1,0
88,2006/1/19,1,0,0,335,6605,0,0,0,0,1,0,1,0,1,0,0
88,2006/1/19,1,0,0,335,6713,0,0,1,0,0,1,0,0,2,0,0
88,2006/1/19,1,0,0,335,70565,1,0,0,0,1,0,1,0,1,0,0
88,2006/1/19,1,0,0,335,70567,1,0,0,0,1,0,1,0,3,0,0
88,2006/1/19,1,0,0,335,70620,0,1,0,1,0,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,70624,0,1,0,1,0,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,70626,0,1,0,1,0,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,70643,0,1,0,1,0,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,70645,0,1,0,1,0,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,70647,0,1,0,1,0,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,73053,0,0,0,0,0,1,0,0,1,0,0
88,2006/1/19,1,0,0,335,73798,0,0,1,0,0,1,0,0,0,0,0
88,2006/1/19,1,0,0,335,74020,0,1,0,1,0,0,1,0,3,0,0
88,2006/1/19,1,0,0,335,74021,0,1,0,1,0,0,1,0,6,0,0
88,2006/1/19,1,0,0,335,74022,0,1,0,1,0,0,1,0,3,0,0
88,2006/1/19,1,0,0,335,74023,0,1,0,1,0,0,1,0,2,0,0
88,2006/1/19,1,0,0,335,74024,0,1,0,1,0,0,1,1,1,0,1
88,2006/1/19,1,0,0,335,74026,0,1,0,1,0,0,1,0,5,0,0
88,2006/1/19,1,0,0,335,74028,0,1,0,1,0,0,1,0,4,0,0
88,2006/1/19,1,0,0,335,74029,0,1,0,1,0,0,1,0,2,0,0
88,2006/1/19,1,0,0,335,74430,1,0,0,0,1,0,1,0,2,0,0
88,2006/1/19,1,0,0,335,74493,1,0,0,0,1,0,1,0,3,0,0
88,2006/1/19,1,0,0,335,74495,1,0,0,0,1,0,1,0,2,0,0
88,2006/1/19,1,0,0,335,74497,1,0,0,0,1,0,1,0,1,0,0
88,2006/1/19,1,0,0,335,75393,0,0,1,0,0,1,0,0,0,0,0
88,2006/1/19,1,0,0,335,75601,0,0,0,0,1,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,76531,0,1,0,1,0,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,76538,0,1,0,1,0,0,1,0,0,0,0
88,2006/1/19,1,0,0,335,77980,0,0,0,0,1,0,0,0,1,0,0
88,2006/1/19,1,0,0,335,78897,0,0,0,0,1,0,1,0,1,0,0
88,2006/1/19,1,0,0,335,79691,0,0,0,0,1,0,1,0,1,0,0
88,2006/1/19,1,0,0,335,79698,0,0,0,0,1,0,1,0,2,0,0
89,2006/1/19,1,0,0,335,213,0,0,1,0,1,0,0,0,1,0,0
89,2006/1/19,1,0,0,335,290,0,0,1,0,0,1,0,0,0,0,0
89,2006/1/19,1,0,0,335,6204,0,0,0,0,0,1,0,0,1,1,0
89,2006/1/19,1,0,0,335,6605,0,0,0,0,1,0,1,0,1,0,0
89,2006/1/19,1,0,0,335,6713,0,0,1,0,0,1,0,0,2,0,0
89,2006/1/19,1,0,0,335,70565,1,0,0,0,1,0,1,0,1,0,0
89,2006/1/19,1,0,0,335,70567,1,0,0,0,1,0,1,0,3,0,0
89,2006/1/19,1,0,0,335,70620,0,1,0,1,0,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,70624,0,1,0,1,0,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,70626,0,1,0,1,0,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,70643,0,1,0,1,0,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,70645,0,1,0,1,0,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,70647,0,1,0,1,0,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,73053,0,0,0,0,0,1,0,0,1,0,0
89,2006/1/19,1,0,0,335,73798,0,0,1,0,0,1,0,0,0,0,0
89,2006/1/19,1,0,0,335,74020,0,1,0,1,0,0,1,0,3,0,0
89,2006/1/19,1,0,0,335,74021,0,1,0,1,0,0,1,0,6,0,0
89,2006/1/19,1,0,0,335,74022,0,1,0,1,0,0,1,0,3,0,0
89,2006/1/19,1,0,0,335,74023,0,1,0,1,0,0,1,0,2,0,0
89,2006/1/19,1,0,0,335,74024,0,1,0,1,0,0,1,0,1,0,0
89,2006/1/19,1,0,0,335,74026,0,1,0,1,0,0,1,0,5,0,0
89,2006/1/19,1,0,0,335,74028,0,1,0,1,0,0,1,0,4,0,0
89,2006/1/19,1,0,0,335,74029,0,1,0,1,0,0,1,0,2,0,0
89,2006/1/19,1,0,0,335,74430,1,0,0,0,1,0,1,0,2,0,0
89,2006/1/19,1,0,0,335,74493,1,0,0,0,1,0,1,1,3,0,1
89,2006/1/19,1,0,0,335,74495,1,0,0,0,1,0,1,0,2,0,0
89,2006/1/19,1,0,0,335,74497,1,0,0,0,1,0,1,0,1,0,0
89,2006/1/19,1,0,0,335,75393,0,0,1,0,0,1,0,0,0,0,0
89,2006/1/19,1,0,0,335,75601,0,0,0,0,1,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,76531,0,1,0,1,0,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,76538,0,1,0,1,0,0,1,0,0,0,0
89,2006/1/19,1,0,0,335,77980,0,0,0,0,1,0,0,0,1,0,0
89,2006/1/19,1,0,0,335,78897,0,0,0,0,1,0,1,0,1,0,0
89,2006/1/19,1,0,0,335,79691,0,0,0,0,1,0,1,0,1,0,0
89,2006/1/19,1,0,0,335,79698,0,0,0,0,1,0,1,0,2,0,0
90,2006/1/20,0,0,1,614,213,0,0,1,0,1,0,0,0,0,0,0
90,2006/1/20,0,0,1,614,290,0,0,1,0,0,1,0,0,1,0,0
90,2006/1/20,0,0,1,614,6204,0,0,0,0,0,1,0,0,1,0,0
90,2006/1/20,0,0,1,614,6605,0,0,0,0,1,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,6713,0,0,1,0,0,1,0,0,1,0,0
90,2006/1/20,0,0,1,614,70565,1,0,0,0,1,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,70567,1,0,0,0,1,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,70620,0,1,0,1,0,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,70624,0,1,0,1,0,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,70626,0,1,0,1,0,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,70643,0,1,0,1,0,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,70645,0,1,0,1,0,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,70647,0,1,0,1,0,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,73053,0,0,0,0,0,1,0,0,1,0,0
90,2006/1/20,0,0,1,614,73798,0,0,1,0,0,1,0,0,0,0,0
90,2006/1/20,0,0,1,614,74020,0,1,0,1,0,0,1,0,2,0,0
90,2006/1/20,0,0,1,614,74021,0,1,0,1,0,0,1,1,1,0,1
90,2006/1/20,0,0,1,614,74022,0,1,0,1,0,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,74023,0,1,0,1,0,0,1,0,2,0,0
90,2006/1/20,0,0,1,614,74024,0,1,0,1,0,0,1,0,3,0,0
90,2006/1/20,0,0,1,614,74026,0,1,0,1,0,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,74028,0,1,0,1,0,0,1,0,2,0,0
90,2006/1/20,0,0,1,614,74029,0,1,0,1,0,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,74430,1,0,0,0,1,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,74493,1,0,0,0,1,0,1,0,2,0,0
90,2006/1/20,0,0,1,614,74495,1,0,0,0,1,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,74497,1,0,0,0,1,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,75393,0,0,1,0,0,1,0,0,0,0,0
90,2006/1/20,0,0,1,614,75601,0,0,0,0,1,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,76531,0,1,0,1,0,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,76538,0,1,0,1,0,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,77980,0,0,0,0,1,0,0,0,1,0,0
90,2006/1/20,0,0,1,614,78897,0,0,0,0,1,0,1,0,0,0,0
90,2006/1/20,0,0,1,614,79691,0,0,0,0,1,0,1,0,1,0,0
90,2006/1/20,0,0,1,614,79698,0,0,0,0,1,0,1,0,2,0,0
91,2006/1/20,0,0,1,614,213,0,0,1,0,1,0,0,0,0,0,0
91,2006/1/20,0,0,1,614,290,0,0,1,0,0,1,0,0,1,0,0
91,2006/1/20,0,0,1,614,6204,0,0,0,0,0,1,0,0,1,0,0
91,2006/1/20,0,0,1,614,6605,0,0,0,0,1,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,6713,0,0,1,0,0,1,0,0,1,0,0
91,2006/1/20,0,0,1,614,70565,1,0,0,0,1,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,70567,1,0,0,0,1,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,70620,0,1,0,1,0,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,70624,0,1,0,1,0,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,70626,0,1,0,1,0,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,70643,0,1,0,1,0,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,70645,0,1,0,1,0,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,70647,0,1,0,1,0,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,73053,0,0,0,0,0,1,0,0,1,0,0
91,2006/1/20,0,0,1,614,73798,0,0,1,0,0,1,0,0,0,0,0
91,2006/1/20,0,0,1,614,74020,0,1,0,1,0,0,1,0,2,0,0
91,2006/1/20,0,0,1,614,74021,0,1,0,1,0,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,74022,0,1,0,1,0,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,74023,0,1,0,1,0,0,1,0,2,0,0
91,2006/1/20,0,0,1,614,74024,0,1,0,1,0,0,1,0,3,0,0
91,2006/1/20,0,0,1,614,74026,0,1,0,1,0,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,74028,0,1,0,1,0,0,1,1,2,0,1
91,2006/1/20,0,0,1,614,74029,0,1,0,1,0,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,74430,1,0,0,0,1,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,74493,1,0,0,0,1,0,1,0,2,0,0
91,2006/1/20,0,0,1,614,74495,1,0,0,0,1,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,74497,1,0,0,0,1,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,75393,0,0,1,0,0,1,0,0,0,0,0
91,2006/1/20,0,0,1,614,75601,0,0,0,0,1,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,76531,0,1,0,1,0,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,76538,0,1,0,1,0,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,77980,0,0,0,0,1,0,0,0,1,0,0
91,2006/1/20,0,0,1,614,78897,0,0,0,0,1,0,1,0,0,0,0
91,2006/1/20,0,0,1,614,79691,0,0,0,0,1,0,1,0,1,0,0
91,2006/1/20,0,0,1,614,79698,0,0,0,0,1,0,1,0,2,0,0
92,2006/1/26,0,1,0,433,213,0,0,1,0,1,0,0,0,1,0,0
92,2006/1/26,0,1,0,433,290,0,0,1,0,0,1,0,0,1,0,0
92,2006/1/26,0,1,0,433,6204,0,0,0,0,0,1,0,0,2,1,0
92,2006/1/26,0,1,0,433,6605,0,0,0,0,1,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,6713,0,0,1,0,0,1,0,0,2,1,0
92,2006/1/26,0,1,0,433,70565,1,0,0,0,1,0,1,0,2,0,0
92,2006/1/26,0,1,0,433,70567,1,0,0,0,1,0,1,0,2,0,0
92,2006/1/26,0,1,0,433,70620,0,1,0,1,0,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,70624,0,1,0,1,0,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,70626,0,1,0,1,0,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,70643,0,1,0,1,0,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,70645,0,1,0,1,0,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,70647,0,1,0,1,0,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,73053,0,0,0,0,0,1,0,0,1,0,0
92,2006/1/26,0,1,0,433,73798,0,0,1,0,0,1,0,0,0,0,0
92,2006/1/26,0,1,0,433,74020,0,1,0,1,0,0,1,0,4,0,0
92,2006/1/26,0,1,0,433,74021,0,1,0,1,0,0,1,0,4,0,0
92,2006/1/26,0,1,0,433,74022,0,1,0,1,0,0,1,1,2,0,1
92,2006/1/26,0,1,0,433,74023,0,1,0,1,0,0,1,0,1,0,0
92,2006/1/26,0,1,0,433,74024,0,1,0,1,0,0,1,0,1,0,0
92,2006/1/26,0,1,0,433,74026,0,1,0,1,0,0,1,0,5,0,0
92,2006/1/26,0,1,0,433,74028,0,1,0,1,0,0,1,0,4,0,0
92,2006/1/26,0,1,0,433,74029,0,1,0,1,0,0,1,0,2,0,0
92,2006/1/26,0,1,0,433,74430,1,0,0,0,1,0,1,0,2,0,0
92,2006/1/26,0,1,0,433,74493,1,0,0,0,1,0,1,0,2,0,0
92,2006/1/26,0,1,0,433,74495,1,0,0,0,1,0,1,0,3,0,0
92,2006/1/26,0,1,0,433,74497,1,0,0,0,1,0,1,0,2,0,0
92,2006/1/26,0,1,0,433,75393,0,0,1,0,0,1,0,0,0,0,0
92,2006/1/26,0,1,0,433,75601,0,0,0,0,1,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,76531,0,1,0,1,0,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,76538,0,1,0,1,0,0,1,0,0,0,0
92,2006/1/26,0,1,0,433,77980,0,0,0,0,1,0,0,0,2,0,0
92,2006/1/26,0,1,0,433,78897,0,0,0,0,1,0,1,0,1,0,0
92,2006/1/26,0,1,0,433,79691,0,0,0,0,1,0,1,0,1,0,0
92,2006/1/26,0,1,0,433,79698,0,0,0,0,1,0,1,0,2,0,0
93,2006/1/26,0,1,0,433,213,0,0,1,0,1,0,0,0,1,0,0
93,2006/1/26,0,1,0,433,290,0,0,1,0,0,1,0,0,1,0,0
93,2006/1/26,0,1,0,433,6204,0,0,0,0,0,1,0,0,2,1,0
93,2006/1/26,0,1,0,433,6605,0,0,0,0,1,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,6713,0,0,1,0,0,1,0,0,2,1,0
93,2006/1/26,0,1,0,433,70565,1,0,0,0,1,0,1,0,2,0,0
93,2006/1/26,0,1,0,433,70567,1,0,0,0,1,0,1,0,2,0,0
93,2006/1/26,0,1,0,433,70620,0,1,0,1,0,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,70624,0,1,0,1,0,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,70626,0,1,0,1,0,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,70643,0,1,0,1,0,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,70645,0,1,0,1,0,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,70647,0,1,0,1,0,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,73053,0,0,0,0,0,1,0,0,1,0,0
93,2006/1/26,0,1,0,433,73798,0,0,1,0,0,1,0,0,0,0,0
93,2006/1/26,0,1,0,433,74020,0,1,0,1,0,0,1,0,4,0,0
93,2006/1/26,0,1,0,433,74021,0,1,0,1,0,0,1,0,4,0,0
93,2006/1/26,0,1,0,433,74022,0,1,0,1,0,0,1,0,2,0,0
93,2006/1/26,0,1,0,433,74023,0,1,0,1,0,0,1,0,1,0,0
93,2006/1/26,0,1,0,433,74024,0,1,0,1,0,0,1,1,1,0,1
93,2006/1/26,0,1,0,433,74026,0,1,0,1,0,0,1,0,5,0,0
93,2006/1/26,0,1,0,433,74028,0,1,0,1,0,0,1,0,4,0,0
93,2006/1/26,0,1,0,433,74029,0,1,0,1,0,0,1,0,2,0,0
93,2006/1/26,0,1,0,433,74430,1,0,0,0,1,0,1,0,2,0,0
93,2006/1/26,0,1,0,433,74493,1,0,0,0,1,0,1,0,2,0,0
93,2006/1/26,0,1,0,433,74495,1,0,0,0,1,0,1,0,3,0,0
93,2006/1/26,0,1,0,433,74497,1,0,0,0,1,0,1,0,2,0,0
93,2006/1/26,0,1,0,433,75393,0,0,1,0,0,1,0,0,0,0,0
93,2006/1/26,0,1,0,433,75601,0,0,0,0,1,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,76531,0,1,0,1,0,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,76538,0,1,0,1,0,0,1,0,0,0,0
93,2006/1/26,0,1,0,433,77980,0,0,0,0,1,0,0,0,2,0,0
93,2006/1/26,0,1,0,433,78897,0,0,0,0,1,0,1,0,1,0,0
93,2006/1/26,0,1,0,433,79691,0,0,0,0,1,0,1,0,1,0,0
93,2006/1/26,0,1,0,433,79698,0,0,0,0,1,0,1,0,2,0,0
94,2006/1/27,1,0,0,353,213,0,0,1,0,1,0,0,0,1,0,0
94,2006/1/27,1,0,0,353,290,0,0,1,0,0,1,0,0,0,0,0
94,2006/1/27,1,0,0,353,6204,0,0,0,0,0,1,0,0,1,1,0
94,2006/1/27,1,0,0,353,6605,0,0,0,0,1,0,1,0,1,0,0
94,2006/1/27,1,0,0,353,6713,0,0,1,0,0,1,0,0,2,0,0
94,2006/1/27,1,0,0,353,70565,1,0,0,0,1,0,1,0,1,0,0
94,2006/1/27,1,0,0,353,70567,1,0,0,0,1,0,1,0,3,0,0
94,2006/1/27,1,0,0,353,70620,0,1,0,1,0,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,70624,0,1,0,1,0,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,70626,0,1,0,1,0,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,70643,0,1,0,1,0,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,70645,0,1,0,1,0,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,70647,0,1,0,1,0,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,73053,0,0,0,0,0,1,0,0,1,0,0
94,2006/1/27,1,0,0,353,73798,0,0,1,0,0,1,0,0,0,0,0
94,2006/1/27,1,0,0,353,74020,0,1,0,1,0,0,1,0,3,0,0
94,2006/1/27,1,0,0,353,74021,0,1,0,1,0,0,1,1,5,0,1
94,2006/1/27,1,0,0,353,74022,0,1,0,1,0,0,1,0,3,0,0
94,2006/1/27,1,0,0,353,74023,0,1,0,1,0,0,1,0,2,0,0
94,2006/1/27,1,0,0,353,74024,0,1,0,1,0,0,1,0,3,0,0
94,2006/1/27,1,0,0,353,74026,0,1,0,1,0,0,1,0,5,0,0
94,2006/1/27,1,0,0,353,74028,0,1,0,1,0,0,1,0,2,0,0
94,2006/1/27,1,0,0,353,74029,0,1,0,1,0,0,1,0,2,0,0
94,2006/1/27,1,0,0,353,74430,1,0,0,0,1,0,1,0,2,0,0
94,2006/1/27,1,0,0,353,74493,1,0,0,0,1,0,1,0,3,0,0
94,2006/1/27,1,0,0,353,74495,1,0,0,0,1,0,1,0,2,0,0
94,2006/1/27,1,0,0,353,74497,1,0,0,0,1,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,75393,0,0,1,0,0,1,0,0,0,0,0
94,2006/1/27,1,0,0,353,75601,0,0,0,0,1,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,76531,0,1,0,1,0,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,76538,0,1,0,1,0,0,1,0,0,0,0
94,2006/1/27,1,0,0,353,77980,0,0,0,0,1,0,0,0,1,0,0
94,2006/1/27,1,0,0,353,78897,0,0,0,0,1,0,1,0,1,0,0
94,2006/1/27,1,0,0,353,79691,0,0,0,0,1,0,1,0,1,0,0
94,2006/1/27,1,0,0,353,79698,0,0,0,0,1,0,1,0,2,0,0
95,2006/1/27,1,0,0,353,213,0,0,1,0,1,0,0,0,1,0,0
95,2006/1/27,1,0,0,353,290,0,0,1,0,0,1,0,0,0,0,0
95,2006/1/27,1,0,0,353,6204,0,0,0,0,0,1,0,0,1,1,0
95,2006/1/27,1,0,0,353,6605,0,0,0,0,1,0,1,0,1,0,0
95,2006/1/27,1,0,0,353,6713,0,0,1,0,0,1,0,0,2,0,0
95,2006/1/27,1,0,0,353,70565,1,0,0,0,1,0,1,0,1,0,0
95,2006/1/27,1,0,0,353,70567,1,0,0,0,1,0,1,0,3,0,0
95,2006/1/27,1,0,0,353,70620,0,1,0,1,0,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,70624,0,1,0,1,0,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,70626,0,1,0,1,0,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,70643,0,1,0,1,0,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,70645,0,1,0,1,0,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,70647,0,1,0,1,0,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,73053,0,0,0,0,0,1,0,0,1,0,0
95,2006/1/27,1,0,0,353,73798,0,0,1,0,0,1,0,0,0,0,0
95,2006/1/27,1,0,0,353,74020,0,1,0,1,0,0,1,0,3,0,0
95,2006/1/27,1,0,0,353,74021,0,1,0,1,0,0,1,0,5,0,0
95,2006/1/27,1,0,0,353,74022,0,1,0,1,0,0,1,0,3,0,0
95,2006/1/27,1,0,0,353,74023,0,1,0,1,0,0,1,0,2,0,0
95,2006/1/27,1,0,0,353,74024,0,1,0,1,0,0,1,0,3,0,0
95,2006/1/27,1,0,0,353,74026,0,1,0,1,0,0,1,0,5,0,0
95,2006/1/27,1,0,0,353,74028,0,1,0,1,0,0,1,1,2,0,1
95,2006/1/27,1,0,0,353,74029,0,1,0,1,0,0,1,0,2,0,0
95,2006/1/27,1,0,0,353,74430,1,0,0,0,1,0,1,0,2,0,0
95,2006/1/27,1,0,0,353,74493,1,0,0,0,1,0,1,0,3,0,0
95,2006/1/27,1,0,0,353,74495,1,0,0,0,1,0,1,0,2,0,0
95,2006/1/27,1,0,0,353,74497,1,0,0,0,1,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,75393,0,0,1,0,0,1,0,0,0,0,0
95,2006/1/27,1,0,0,353,75601,0,0,0,0,1,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,76531,0,1,0,1,0,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,76538,0,1,0,1,0,0,1,0,0,0,0
95,2006/1/27,1,0,0,353,77980,0,0,0,0,1,0,0,0,1,0,0
95,2006/1/27,1,0,0,353,78897,0,0,0,0,1,0,1,0,1,0,0
95,2006/1/27,1,0,0,353,79691,0,0,0,0,1,0,1,0,1,0,0
95,2006/1/27,1,0,0,353,79698,0,0,0,0,1,0,1,0,2,0,0
